"feature","category"
"118824","betel nut leaf, pepper, grape_fermented, anise, olive, bay leaf, spice, butter, curry plant"
"118829","betel nut leaf, celery, pine nut, turmeric, cilantro, grape_fermented, peanut, legume, oregano, tarragon"
"118882","turmeric, pepper, cardamom, Spenach, oregano"
"118885","turmeric, grape_fermented, lentil, anise, olive, bay leaf, spice, legume, Spenach"
"118903","cocoa seed, eggplant, marjoram"
"118927","trout, fig, salmon"
"119020","trout, grain_fermented, squash"
"119081","broccoli, rice, grape_fermented, bay leaf, oregano, poppy seed, brussel sprout"
"119097","mint"
"119188","mint"
"119206","oat"
"119223","broccoli, pea, anise, bay leaf, oregano, poppy seed"
"119253","cardamom"
"119267","yogurt_cow, cheddar cheese"
"119268","cardamom"
"119273","grain_fermented"
"119287","blueberry, anise, cranberry, oregano, apricot, radish greens, borage flower, guava, borage leaf, lemon balm, tarragon, chive stem, marjoram"
"119294","beef, veal"
"119326","arugula, squash blossom, mushroom plant"
"119346","pepper, anise, cardamom, oregano, mint, lemon balm, tarragon"
"119348","cheddar cheese"
"119351","ginger"
"119365","pear, cardamom, avocado"
"119393","shrimp, salmon, chicken, pig, cheddar cheese"
"119427","langostino"
"119543","langostino, ground cherry, cheddar cheese"
"119567","yogurt_cow, cheddar cheese"
"119571","cheddar cheese"
"119572","cheddar cheese"
"119620","garlic powder, sesame"
"119643","cheddar cheese"
"119653","cardamom"
"119696","beef, Tilapia, salmon, chicken, yogurt_cow"
"119707","cheddar cheese"
"119732","cocoa seed"
"119749","sweet potato, beef, grain_fermented, oat, cheddar cheese"
"119753","corn, shrimp, Tilapia, salmon, chicken, langostino, yogurt_cow"
"119754","mint, marjoram"
"119762","walnut, bay leaf, oregano, apricot, borage flower, cannabis leaf, borage leaf, lemon balm"
"119837","salmon, chicken, kale"
"119848","ground cherry"
"119866","broccoli, betel nut leaf, rice, arugula, turmeric, grape_fermented, lentil, anise, Spenach, cloves"
"119934","cardamom, lavender"
"119964","cheddar cheese"
"120006","beef, Tilapia, chicken, pig"
"120028","cardamom"
"120083","grape_fermented, anise, cardamom, cloves"
"120092","grain_fermented"
"120216","cheddar cheese"
"120241","cardamom, lavender"
"120302","tomato, walnut, pine nut, grape_fermented, cardamom, legume, butter, Spenach, ginger, oregano"
"120317","cheddar cheese"
"120322","cheddar cheese"
"120324","cheddar cheese"
"120326","cheddar cheese"
"120333","beef, lavender, cheddar cheese"
"120358","beef"
"120382","trout"
"120383","beef, chicken"
"120387","rice, mango, milk_cow, wheat, cream, milk_goat, squash"
"120440","pig"
"120520","onion, walnut, pea, grape_fermented, olive, bay leaf, legume, Spenach"
"120562","betel nut leaf, walnut, pine nut, peanut, lentil, olive, bay leaf, legume, Spenach, ginger, oregano"
"120568","beef, Tilapia, salmon"
"120648","veal"
"120649","veal"
"120659","arugula"
"120738","pine nut, turmeric, grape_fermented, lentil, legume, butter, Spenach, Tilapia, pig, oregano"
"120795","lentil"
"120807","cheddar cheese"
"120809","cheddar cheese"
"120816","cheddar cheese"
"120821","cheddar cheese"
"120823","cheddar cheese"
"120824","cheddar cheese"
"120830","salmon, cheddar cheese"
"120839","beef"
"120975","cheddar cheese"
"121030","betel nut leaf, pepper, bay leaf, spice, legume, oregano, banana, avocado, betel nut"
"121061","broccoli, turmeric, grape_fermented, basil, bay leaf, Spenach, oregano, mint"
"121102","beef"
"121155","onion, chicken, veal"
"121161","cocoa seed"
"121167","broccoli, arugula, squash blossom, curry plant"
"121177","egg_chicken"
"121189","beef, chicken, wheat"
"121214","beef, Tilapia, salmon, chicken, wheat, mushroom plant"
"121222","carrot, fig, pea, cauliflower, peanut, cocoa seed, oregano"
"121261","mango, cilantro"
"121272","pear, onion, turmeric, pepper, anise, cardamom, spice, ginger, oregano, avocado"
"121289","onion, peanut, basil, olive, bay leaf, legume, oregano"
"121295","beef, pepper, milk_goat, cheddar cheese"
"121322","beef"
"121330","marigold"
"121335","pine nut, turmeric, grape_fermented, lentil, anise, bay leaf, legume, butter, Spenach, Tilapia, pig, avocado"
"121385","langostino, spinach"
"121411","betel nut leaf, bean, lentil, anise, bay leaf, legume, hing powder, oregano"
"121651","beef, rice, shrimp"
"121734","milk_goat, cheddar cheese"
"121810","arugula, trout, borage leaf"
"121834","pea, lavender"
"121930","carrot, broccoli, cauliflower, hing powder, garlic powder, poppy seed"
"121954","sweet potato"
"122016","dill"
"122078","peanut, basil, cocoa seed"
"122105","cheddar cheese"
"122106","cheddar cheese"
"122155","beef"
"122181","bean, oregano"
"122182","cocoa seed, cheddar cheese"
"122200","beef, shrimp, langostino, potato"
"122250","milk_cow, yogurt_cow, cream, cheddar cheese"
"122274","bean, peanut"
"122302","pepper, oregano"
"122374","sage, squash blossom"
"122386","raspberry, mint, guava"
"122387","tomato"
"122416","broccoli, walnut, anise, cardamom, bay leaf, avocado, eggplant, lavender, brussel sprout, guava, watercress, potato leaf, marjoram"
"122432","milk_cow, cheddar cheese"
"122436","apple, guava"
"122483","beef, pea, chicken, pig"
"122515","cheddar cheese"
"122520","pine nut, turmeric, anise, olive, bay leaf, legume, Spenach, hing powder"
"122530","cardamom, ginger, lemon balm"
"122563","beef, cardamom, shrimp, chicken, spinach, betel nut, potato, veal"
"122601","betel nut leaf, onion, walnut, anise, cranberry, oregano, guava"
"122644","arugula, walnut, bay leaf, legume, Spenach, oregano"
"122714","walnut, turmeric, grape_fermented, lentil, anise, bay leaf, spice, legume"
"122717","turmeric, bean, bay leaf, oregano, lavender"
"122733","beef"
"122757","beef"
"122758","beef"
"122809","milk_cow, chicken, wheat, poppy seed"
"122851","beef"
"122881","broccoli, rice, arugula, bean, cardamom, bay leaf, squash, guava"
"122888","sage, walnut, grape_fermented, lentil, olive, bay leaf, legume, butter, Spenach, lavender, mint"
"122914","beef, salmon, langostino"
"123175","cannabis leaf"
"123178","beef, trout, milk_cow, radish"
"123179","sweet potato, trout, chicken"
"123184","beef, salmon, chicken, wheat"
"123231","trout, salmon, yogurt_cow, squash blossom"
"123236","lentil, anise, olive, bay leaf, legume, butter, Spenach"
"123246","cheddar cheese"
"123248","cheddar cheese"
"123314","peanut, anise, bay leaf, Spenach, oregano, lavender"
"123322","beef, curry plant"
"123340","beef, bean"
"123387","broccoli, onion, walnut, pine nut, turmeric, lentil, anise, oregano, lavender"
"123414","cheddar cheese"
"123500","trout, spinach"
"123543","mint"
"123598","beef"
"123620","sage, lavender, mint"
"123621","beef, fig, oat, radish"
"123645","beef"
"123678","walnut, turmeric, grape_fermented, peanut, oregano, lavender"
"123681","arugula"
"123691","cheddar cheese"
"123748","beef"
"123755","grape_fermented, bean, bay leaf, oregano"
"123805","cheddar cheese"
"123845","trout, salmon, yogurt_cow"
"123967","milk_cow, cheddar cheese"
"123978","cheddar cheese"
"123998","walnut, turmeric, cardamom"
"124010","cloves"
"124070","beef, milk_cow"
"124072","salmon, cheddar cheese"
"124079","beef, shrimp, Tilapia, mushroom plant"
"124093","langostino"
"124103","walnut, grape_fermented, cardamom, bay leaf, legume, ginger, Tilapia, cheddar cheese"
"124109","beef, Tilapia, salmon"
"124167","turmeric, anise, oregano, lavender"
"124182","trout, grain_fermented"
"124205","basil, anise, oregano, lavender, guava"
"124216","cheddar cheese"
"124221","onion, walnut, grape_fermented, peanut, cardamom, bay leaf, oregano"
"124299","cauliflower, peanut, lentil, anise, bay leaf, butter, lavender"
"124304","sage, walnut, grape_fermented, bay leaf, cranberry, oregano, apricot, mint"
"124419","walnut, turmeric, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, butter, ginger, lavender"
"124445","betel nut leaf, lentil, olive, cardamom, bay leaf, spice, legume, ginger"
"124529","chive blossom"
"124550","carrot, wheat"
"124587","kale"
"124598","beef"
"124639","beef"
"124640","chive blossom"
"124648","strawberry, lavender"
"124678","beef, apricot"
"124679","poppy seed"
"124685","beef, salmon"
"124697","lentil, anise, olive, cardamom, bay leaf, legume, cucumber"
"124707","onion, turmeric, anise, cardamom, bay leaf, legume, oregano"
"124721","pear, corn, lentil, oregano, chard, mint"
"124797","cilantro, anise, avocado, guava, borage leaf, lemon balm"
"124899","betel nut leaf, anise, olive, bay leaf, spice, legume, ginger, curry plant"
"124923","walnut, pine nut, grape_fermented, bay leaf, oregano, lavender"
"124924","beef"
"125025","pine nut, turmeric, grape_fermented, lentil, anise, butter, Spenach"
"125079","lavender"
"125109","milk_cow, cream, cheddar cheese"
"125148","turmeric, mango, grape_fermented, anise, cardamom, legume, butter, Spenach, oregano, borage leaf"
"125190","yogurt_cow, cream, cheddar cheese"
"125203","walnut, peanut, bay leaf, oregano, lavender, lemon balm, chive stem, marjoram"
"125214","beef, trout, cauliflower, canola, squash"
"125245","mint"
"125264","grape_fermented, anise, cardamom, oregano, poppy seed"
"125282","spinach"
"125308","cheddar cheese"
"125313","anise, cardamom, bay leaf, oregano, poppy seed, chia"
"125315","broccoli, turmeric, grape_fermented, lentil, anise, cardamom, bay leaf, spice, oregano, avocado, poppy seed"
"125332","grape_fermented, anise, cardamom, bay leaf, legume, butter, Spenach"
"125336","pea, grape_fermented, cocoa seed, oregano, banana"
"125380","mushroom plant, chive stem, chive blossom"
"125386","pepper, cardamom"
"125441","oat, cardamom, yogurt_cow, veal, cheddar cheese, sumac, cloves, chia"
"125444","cream, cheddar cheese"
"125474","ground cherry"
"125481","beef"
"125529","cheddar cheese"
"125532","cheddar cheese"
"125535","grape_fermented, oregano, banana"
"125577","walnut, lentil, anise, cardamom, bay leaf, cocoa seed, oregano"
"125578","pea, cauliflower, bay leaf, legume, Spenach"
"125591","onion"
"125662","betel nut leaf, onion, grape_fermented, peanut, lentil, anise, cardamom, Spenach, ginger"
"125703","yogurt_cow"
"12571","pepper, grape_fermented, avocado"
"125776","pepper, egg_chicken"
"125778","beef, wheat, veal, cheddar cheese"
"125963","cocoa seed"
"126103","cheddar cheese"
"12615","grain_fermented, cheddar cheese"
"126166","cocoa seed"
"126231","carrot, onion, cauliflower, anise, cardamom, ginger, lavender"
"126355","beef"
"126378","beef, shrimp, chicken, pig, langostino, veal"
"126381","beef"
"126397","beef, salmon, chicken, pig, wheat, squash, veal"
"126421","banana, jicama"
"126426","beef"
"126463","beef"
"126506","peanut, lentil, anise, olive, bay leaf, spice, legume, butter, Spenach, ginger"
"126519","yogurt_cow, cheddar cheese"
"126531","beef, salmon, chicken, langostino, lettuce, squash"
"126537","trout, bean, milk_cow, melon, wheat, squash"
"126578","beef"
"126614","beef, trout"
"126621","onion, turmeric, cauliflower, anise, cardamom, bay leaf, ginger, oregano, avocado, lavender"
"126630","beef"
"126635","beef"
"126638","beef"
"126685","peanut, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, lavender"
"126700","pear, blueberry, onion, cardamom, cranberry, oregano, mint, marjoram"
"126791","cheddar cheese"
"126838","cheddar cheese"
"126843","beef"
"126860","onion, walnut, turmeric, lentil, anise, cardamom, ginger, oregano, lavender"
"126883","sage"
"126900","turmeric, grape_fermented, anise, spice, oregano"
"126901","cheddar cheese"
"126973","basil"
"126988","cheddar cheese"
"127003","walnut, pine nut, turmeric, grape_fermented, lentil, olive, legume, Tilapia, salmon"
"127017","peanut, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"127065","beef, cheddar cheese"
"1271","beef, veal"
"12714","squash blossom"
"127159","turmeric, grape_fermented, peanut, lentil, olive, cardamom, bay leaf, spice, legume, Spenach, poppy seed, lavender, lemon balm"
"127248","beef, veal"
"127263","peanut, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"127268","onion, turmeric, anise, olive, bay leaf, oregano, lavender"
"127334","walnut, grape_fermented, peanut, anise, bay leaf, legume, oregano, poppy seed, chia"
"127358","egg_chicken"
"127378","carrot"
"127400","blueberry, strawberry, marigold"
"127406","beef, veal"
"12741","beef"
"127436","beef, egg_chicken, chicken"
"127487","cheddar cheese"
"127521","walnut"
"127527","cheddar cheese"
"127528","beef, banana, persimmon"
"127574","cheddar cheese"
"127608","walnut, turmeric, cardamom, poppy seed"
"127629","walnut, pine nut, peanut, lentil, anise, olive, bay leaf, legume"
"127645","beef, cloves"
"127849","bean"
"127850","cheddar cheese"
"127944","beef, Tilapia, chicken, wheat, squash"
"127961","broccoli, walnut, anise, bay leaf, legume, oregano, poppy seed"
"127980","walnut, turmeric, anise, cardamom, avocado, lavender"
"128037","peanut, lentil, anise, olive, cardamom, legume, avocado, borage leaf"
"128045","lentil, anise, olive, bay leaf, legume, butter, Spenach"
"128046","sage, mint, lemon balm"
"128068","beef, lettuce"
"128118","cheddar cheese"
"128160","blueberry, arugula, brussel sprout, thyme"
"128179","cheddar cheese"
"128205","cheddar cheese"
"128209","cheddar cheese"
"128288","lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach"
"128475","walnut, pine nut, turmeric, grape_fermented, lentil, olive, cardamom, Tilapia, salmon, pig"
"128476","turmeric, grape_fermented, lentil, olive, cardamom, legume"
"12849","mushroom"
"12851","apricot"
"128539","beef"
"128596","walnut, pine nut, grape_fermented, anise, olive, cardamom, legume, avocado"
"128597","mint"
"128601","Tilapia, wheat, chard, mint"
"128624","lentil"
"128676","onion, basil"
"128721","beef, wheat"
"128753","trout, pepper, langostino"
"128755","walnut, turmeric, cardamom"
"128758","beef, pea, shrimp"
"128768","milk_cow, yogurt_cow, cheddar cheese"
"128794","cheddar cheese"
"128798","cheddar cheese"
"128824","oregano"
"128827","betel nut leaf, pepper"
"128914","walnut, peanut, cardamom, bay leaf, oregano, avocado"
"128933","olive, cardamom, bay leaf, avocado"
"128985","sage, rosemary, onion, anise, bay leaf, oregano, lavender, borage flower, borage leaf, lemon balm"
"12900","beef, chicken, veal"
"129067","olive"
"129069","betel nut leaf, cilantro, oregano, avocado, lavender"
"129115","lavender, ground cherry, cheddar cheese"
"12914","tomato, raspberry, bean, peanut, anise, cocoa seed, oregano, garlic powder, avocado, persimmon, cloves"
"129143","anise, bay leaf, oregano"
"129173","pepper, lavender"
"129177","raspberry, basil, apricot, chia"
"129185","sage, rice, arugula, walnut, anise, olive, cardamom, bay leaf, banana, avocado"
"129202","pear, trout, chicken, persimmon"
"129222","beef"
"129278","sesame"
"129293","pear"
"129353","pea, oat, marigold, mushroom plant"
"129363","beef, Tilapia, chicken, veal"
"129505","rosemary, cardamom, borage flower, borage leaf, lemon balm, marjoram"
"129533","peanut, spice, sesame"
"129562","anise, cardamom"
"12958","beef, veal"
"12960","beef, veal"
"129697","anise, oregano"
"129699","peanut, cardamom, oregano"
"129833","beef, cocoa seed"
"129863","pea, cucumber, radish, ground cherry"
"129931","betel nut leaf, peanut, anise, olive, bay leaf, legume, oregano"
"129955","grain_fermented, cocoa seed"
"130013","beef, grain_fermented, cocoa seed, spinach"
